Ad_ID,Property_Type,Location_Detail,Price,Area,Bedrooms,Bathrooms,Latitude,Longitude,Date_Added,Price per marla,Price per marla per bedroom,Location_specific,Locality
52644143,House,"DHA 9 Town, DHA Defence, Lahore",31000000,5,3,4,31.443859,74.44052,5/30/2025,6200000,2066666.667,DHA 9 Town, DHA Defence
52411240,House,"DHA Phase 7, DHA Defence, Lahore",75000000,20,5,6,31.485552,74.475288,5/30/2025,3750000,750000,DHA Phase 7, DHA Defence
52575573,House,"DHA Phase 5, DHA Defence, Lahore",57500000,9,4,5,31.457149,74.415379,5/30/2025,6388888.889,1597222.222,DHA Phase 5, DHA Defence
52646436,House,"DHA Phase 6, DHA Defence, Lahore",195000000,20,5,6,31.481783,74.4625,5/30/2025,9750000,1950000,DHA Phase 6, DHA Defence
51546044,House,"Bahria Orchard Phase 2, Bahria Orchard, Lahore",15000000,5,3,4,31.320721,74.210751,5/30/2025,3000000,1000000,Bahria Orchard Phase 2, Bahria Orchard
52604841,House,"Canal Point Housing Scheme, Harbanspura, Lahore",13000000,3,3,3,31.572261,74.417101,5/30/2025,4333333.333,1444444.444,Canal Point Housing Scheme, Harbanspura
51298670,House,"DHA Phase 3, DHA Defence, Lahore",139900000,20,5,6,31.470949,74.375038,5/30/2025,6995000,1399000,DHA Phase 3, DHA Defence
52658401,House,"DHA Phase 3, DHA Defence, Lahore",200000000,40,6,7,31.475378,74.373808,5/30/2025,5000000,833333.3333,DHA Phase 3, DHA Defence
52005922,House,"DHA Phase 7, DHA Defence, Lahore",95000000,20,5,6,31.483429,74.488935,5/30/2025,4750000,950000,DHA Phase 7, DHA Defence
52005962,House,"DHA Phase 8, DHA Defence, Lahore",75000000,20,5,6,31.476649,74.438478,5/30/2025,3750000,750000,DHA Phase 8, DHA Defence
52034523,House,"DHA Phase 8, DHA Defence, Lahore",75000000,20,5,6,31.519674,74.433186,5/30/2025,3750000,750000,DHA Phase 8, DHA Defence
52040926,House,"DHA Phase 6, DHA Defence, Lahore",82500000,20,5,6,31.468862,74.463358,5/30/2025,4125000,825000,DHA Phase 6, DHA Defence
52040954,House,"DHA Phase 6, DHA Defence, Lahore",190000000,20,5,6,31.468862,74.463358,5/30/2025,9500000,1900000,DHA Phase 6, DHA Defence
51158118,House,"DHA Phase 6, DHA Defence, Lahore",112500000,20,5,6,31.459784,74.457951,5/30/2025,5625000,1125000,DHA Phase 6, DHA Defence
52631891,House,"DHA Phase 6, DHA Defence, Lahore",128500000,20,5,6,31.471571,74.445906,5/30/2025,6425000,1285000,DHA Phase 6, DHA Defence
51654796,House,"DHA Phase 5, DHA Defence, Lahore",78600000,20,5,6,31.462493,74.409342,5/30/2025,3930000,786000,DHA Phase 5, DHA Defence
50075689,House,"DHA Phase 6, DHA Defence, Lahore",420000000,40,5,6,31.471571,74.445906,5/30/2025,10500000,2100000,DHA Phase 6, DHA Defence
52641242,House,"Fazlia Colony, Shah Jamal, Lahore",110000000,16,8,7,31.52620095,74.32513933,5/30/2025,6875000,859375,Fazlia Colony, Shah Jamal
52530472,House,"DHA Phase 6, DHA Defence, Lahore",265000000,40,5,6,31.471571,74.445906,5/30/2025,6625000,1325000,DHA Phase 6, DHA Defence
52653620,House,"Green City - Block C, Green City, Lahore",25000000,5,3,4,31.521922,74.462242,5/30/2025,5000000,1666666.667,Green City - Block C, Green City
39064098,Flat,"Askari 10, Askari, Lahore",40000000,12,4,5,31.536408,74.416037,5/30/2025,3333333.333,833333.3333,Askari 10, Askari
52656458,House,"Bismillah Housing Scheme, GT Road, Lahore",17000000,5,4,4,31.60693077,74.47823883,5/30/2025,3400000,850000,Bismillah Housing Scheme, GT Road
51747386,House,"Bahria Town - Sector E, Bahria Town, Lahore",21800000,5,3,4,31.362139,74.193592,5/30/2025,4360000,1453333.333,Bahria Town - Sector E, Bahria Town
